A1	A199	A200	A201	A202	A203	A204
3301801	Sudeste	33	RJ	ENGENHEIRO PAULO DE FRONTIN	3 - 10001 até 20000	13626
3301850	Sudeste	33	RJ	GUAPIMIRIM	5 - 50001 até 100000	56515
3301876	Sudeste	33	RJ	IGUABA GRANDE	4 - 20001 até 50000	25901
3301900	Sudeste	33	RJ	ITABORAI	6 - 100001 até 500000	229007
3302007	Sudeste	33	RJ	ITAGUAI	6 - 100001 até 500000	119143
3302056	Sudeste	33	RJ	ITALVA	3 - 10001 até 20000	14569
3302106	Sudeste	33	RJ	ITAOCARA	4 - 20001 até 50000	22779
3302205	Sudeste	33	RJ	ITAPERUNA	5 - 50001 até 100000	99021
3302254	Sudeste	33	RJ	ITATIAIA	4 - 20001 até 50000	30240
3302270	Sudeste	33	RJ	JAPERI	5 - 50001 até 100000	99863
3302304	Sudeste	33	RJ	LAJE DO MURIAE	2 - 5001 até 10000	7298
3302403	Sudeste	33	RJ	MACAE	6 - 100001 até 500000	234628
3302452	Sudeste	33	RJ	MACUCO	2 - 5001 até 10000	5398
3302502	Sudeste	33	RJ	MAGE	6 - 100001 até 500000	234809
3302601	Sudeste	33	RJ	MANGARATIBA	4 - 20001 até 50000	40779
3302700	Sudeste	33	RJ	MARICA	6 - 100001 até 500000	146549
3302809	Sudeste	33	RJ	MENDES	3 - 10001 até 20000	18099
3302858	Sudeste	33	RJ	MESQUITA	6 - 100001 até 500000	170751
3302908	Sudeste	33	RJ	MIGUEL PEREIRA	4 - 20001 até 50000	24842
3303005	Sudeste	33	RJ	MIRACEMA	4 - 20001 até 50000	26665
3303104	Sudeste	33	RJ	NATIVIDADE	3 - 10001 até 20000	15013
3303203	Sudeste	33	RJ	NILOPOLIS	6 - 100001 até 500000	158309
3303302	Sudeste	33	RJ	NITEROI	6 - 100001 até 500000	496696
3303401	Sudeste	33	RJ	NOVA FRIBURGO	6 - 100001 até 500000	184786
3303500	Sudeste	33	RJ	NOVA IGUACU	7 - Maior que 500000	807492
3303609	Sudeste	33	RJ	PARACAMBI	4 - 20001 até 50000	49521
3303708	Sudeste	33	RJ	PARAIBA DO SUL	4 - 20001 até 50000	42356
3303807	Sudeste	33	RJ	PARATY	4 - 20001 até 50000	40478
3303856	Sudeste	33	RJ	PATY DO ALFERES	4 - 20001 até 50000	26818
3303906	Sudeste	33	RJ	PETROPOLIS	6 - 100001 até 500000	298142
3303955	Sudeste	33	RJ	PINHEIRAL	4 - 20001 até 50000	23887
3304003	Sudeste	33	RJ	PIRAI	4 - 20001 até 50000	27838
3304102	Sudeste	33	RJ	PORCIUNCULA	3 - 10001 até 20000	18059
3304110	Sudeste	33	RJ	PORTO REAL	3 - 10001 até 20000	18266
3304128	Sudeste	33	RJ	QUATIS	3 - 10001 até 20000	13543
3304144	Sudeste	33	RJ	QUEIMADOS	6 - 100001 até 500000	143632
3304151	Sudeste	33	RJ	QUISSAMA	4 - 20001 até 50000	22700
3304201	Sudeste	33	RJ	RESENDE	6 - 100001 até 500000	125214
3304300	Sudeste	33	RJ	RIO BONITO	5 - 50001 até 100000	57615
3304409	Sudeste	33	RJ	RIO CLARO	3 - 10001 até 20000	17826
3304508	Sudeste	33	RJ	RIO DAS FLORES	2 - 5001 até 10000	8892
3304524	Sudeste	33	RJ	RIO DAS OSTRAS	6 - 100001 até 500000	131976
3304557	Sudeste	33	RJ	RIO DE JANEIRO	7 - Maior que 500000	6476631
3304607	Sudeste	33	RJ	SANTA MARIA MADALENA	3 - 10001 até 20000	10225
3304706	Sudeste	33	RJ	SANTO ANTONIO DE PADUA	4 - 20001 até 50000	41178
3304755	Sudeste	33	RJ	SAO FRANCISCO DE ITABAPOANA	4 - 20001 até 50000	41291
3304805	Sudeste	33	RJ	SAO FIDELIS	4 - 20001 até 50000	37703
3304904	Sudeste	33	RJ	SAO GONCALO	7 - Maior que 500000	1038081
3305000	Sudeste	33	RJ	SAO JOAO DA BARRA	4 - 20001 até 50000	34583
3305109	Sudeste	33	RJ	SAO JOAO DE MERITI	6 - 100001 até 500000	460625
3305133	Sudeste	33	RJ	SAO JOSE DE UBA	2 - 5001 até 10000	7206
3305158	Sudeste	33	RJ	SAO JOSE DO VALE DO RIO PRETO	4 - 20001 até 50000	20916
3305208	Sudeste	33	RJ	SAO PEDRO DA ALDEIA	5 - 50001 até 100000	96920
3305307	Sudeste	33	RJ	SAO SEBASTIAO DO ALTO	2 - 5001 até 10000	9054
3305406	Sudeste	33	RJ	SAPUCAIA	3 - 10001 até 20000	17606
3305505	Sudeste	33	RJ	SAQUAREMA	5 - 50001 até 100000	82359
3305554	Sudeste	33	RJ	SEROPEDICA	5 - 50001 até 100000	82892
3305604	Sudeste	33	RJ	SILVA JARDIM	4 - 20001 até 50000	21307
3305703	Sudeste	33	RJ	SUMIDOURO	3 - 10001 até 20000	15127
3305752	Sudeste	33	RJ	TANGUA	4 - 20001 até 50000	32426
3305802	Sudeste	33	RJ	TERESOPOLIS	6 - 100001 até 500000	173060
3305901	Sudeste	33	RJ	TRAJANO DE MORAES	3 - 10001 até 20000	10350
3306008	Sudeste	33	RJ	TRES RIOS	5 - 50001 até 100000	79264
3306107	Sudeste	33	RJ	VALENCA	5 - 50001 até 100000	73725
3306156	Sudeste	33	RJ	VARRE-SAI	3 - 10001 até 20000	10402
3306206	Sudeste	33	RJ	VASSOURAS	4 - 20001 até 50000	35432
3306305	Sudeste	33	RJ	VOLTA REDONDA	6 - 100001 até 500000	262970
3500105	Sudeste	35	SP	ADAMANTINA	4 - 20001 até 50000	35048
3500204	Sudeste	35	SP	ADOLFO	1 - Até 5000	3623
3500303	Sudeste	35	SP	AGUAI	4 - 20001 até 50000	34863
3500402	Sudeste	35	SP	AGUAS DA PRATA	2 - 5001 até 10000	8025
3500501	Sudeste	35	SP	AGUAS DE LINDOIA	3 - 10001 até 20000	18313
3500550	Sudeste	35	SP	AGUAS DE SANTA BARBARA	2 - 5001 até 10000	5944
3500600	Sudeste	35	SP	AGUAS DE SAO PEDRO	1 - Até 5000	3139
3500709	Sudeste	35	SP	AGUDOS	4 - 20001 até 50000	36524
3500758	Sudeste	35	SP	ALAMBARI	2 - 5001 até 10000	5560
3500808	Sudeste	35	SP	ALFREDO MARCONDES	1 - Até 5000	4101
3500907	Sudeste	35	SP	ALTAIR	1 - Até 5000	4060
3501004	Sudeste	35	SP	ALTINOPOLIS	3 - 10001 até 20000	16179
3501103	Sudeste	35	SP	ALTO ALEGRE	1 - Até 5000	4173
3501152	Sudeste	35	SP	ALUMINIO	3 - 10001 até 20000	18061
3501202	Sudeste	35	SP	ALVARES FLORENCE	1 - Até 5000	3853
3501301	Sudeste	35	SP	ALVARES MACHADO	4 - 20001 até 50000	24651
3501400	Sudeste	35	SP	ALVARO DE CARVALHO	2 - 5001 até 10000	5030
3501509	Sudeste	35	SP	ALVINLANDIA	1 - Até 5000	3168
3501608	Sudeste	35	SP	AMERICANA	6 - 100001 até 500000	229322
3501707	Sudeste	35	SP	AMERICO BRASILIENSE	4 - 20001 até 50000	38202
3501806	Sudeste	35	SP	AMERICO DE CAMPOS	2 - 5001 até 10000	5942
3501905	Sudeste	35	SP	AMPARO	5 - 50001 até 100000	70280
3502002	Sudeste	35	SP	ANALANDIA	1 - Até 5000	4731
3502101	Sudeste	35	SP	ANDRADINA	5 - 50001 até 100000	57250
3502200	Sudeste	35	SP	ANGATUBA	4 - 20001 até 50000	24161
3502309	Sudeste	35	SP	ANHEMBI	2 - 5001 até 10000	6307
3502408	Sudeste	35	SP	ANHUMAS	1 - Até 5000	3999
3502507	Sudeste	35	SP	APARECIDA	4 - 20001 até 50000	36217
3502606	Sudeste	35	SP	APARECIDA D'OESTE	1 - Até 5000	4397
3502705	Sudeste	35	SP	APIAI	4 - 20001 até 50000	25211
3502754	Sudeste	35	SP	ARACARIGUAMA	4 - 20001 até 50000	20114
3502804	Sudeste	35	SP	ARACATUBA	6 - 100001 até 500000	192757
3502903	Sudeste	35	SP	ARACOIABA DA SERRA	4 - 20001 até 50000	31321
3503000	Sudeste	35	SP	ARAMINA	2 - 5001 até 10000	5486
3503109	Sudeste	35	SP	ARANDU	2 - 5001 até 10000	6351
3503158	Sudeste	35	SP	ARAPEI	1 - Até 5000	2524
3503208	Sudeste	35	SP	ARARAQUARA	6 - 100001 até 500000	226508
3503307	Sudeste	35	SP	ARARAS	6 - 100001 até 500000	128895
3503356	Sudeste	35	SP	ARCO-IRIS	1 - Até 5000	1890
3503406	Sudeste	35	SP	AREALVA	2 - 5001 até 10000	8351
3503505	Sudeste	35	SP	AREIAS	1 - Até 5000	3859
3503604	Sudeste	35	SP	AREIOPOLIS	3 - 10001 até 20000	11049
3503703	Sudeste	35	SP	ARIRANHA	2 - 5001 até 10000	9277
3503802	Sudeste	35	SP	ARTUR NOGUEIRA	5 - 50001 até 100000	50246
3503901	Sudeste	35	SP	ARUJA	5 - 50001 até 100000	83939
3503950	Sudeste	35	SP	ASPASIA	1 - Até 5000	1848
3504008	Sudeste	35	SP	ASSIS	6 - 100001 até 500000	101597
3504107	Sudeste	35	SP	ATIBAIA	6 - 100001 até 500000	137187
3504206	Sudeste	35	SP	AURIFLAMA	3 - 10001 até 20000	14961
3504305	Sudeste	35	SP	AVAI	2 - 5001 até 10000	5275
3504404	Sudeste	35	SP	AVANHANDAVA	3 - 10001 até 20000	12719
3504503	Sudeste	35	SP	AVARE	5 - 50001 até 100000	88385
3504602	Sudeste	35	SP	BADY BASSITT	3 - 10001 até 20000	16359
3504701	Sudeste	35	SP	BALBINOS	1 - Até 5000	4819
3504800	Sudeste	35	SP	BALSAMO	2 - 5001 até 10000	8773
3504909	Sudeste	35	SP	BANANAL	3 - 10001 até 20000	10775
3505005	Sudeste	35	SP	BARAO DE ANTONINA	1 - Até 5000	3353
3505104	Sudeste	35	SP	BARBOSA	2 - 5001 até 10000	7128
3505203	Sudeste	35	SP	BARIRI	4 - 20001 até 50000	34048
3505302	Sudeste	35	SP	BARRA BONITA	4 - 20001 até 50000	36321
3505351	Sudeste	35	SP	BARRA DO CHAPEU	2 - 5001 até 10000	5585
3505401	Sudeste	35	SP	BARRA DO TURVO	2 - 5001 até 10000	7828
3505500	Sudeste	35	SP	BARRETOS	6 - 100001 até 500000	119243
3505609	Sudeste	35	SP	BARRINHA	4 - 20001 até 50000	31230
3505708	Sudeste	35	SP	BARUERI	6 - 100001 até 500000	262275
3505807	Sudeste	35	SP	BASTOS	4 - 20001 até 50000	21067
3505906	Sudeste	35	SP	BATATAIS	5 - 50001 até 100000	60589
3506003	Sudeste	35	SP	BAURU	6 - 100001 até 500000	366992
3506102	Sudeste	35	SP	BEBEDOURO	5 - 50001 até 100000	77627
3506201	Sudeste	35	SP	BENTO DE ABREU	1 - Até 5000	2879
3506300	Sudeste	35	SP	BERNARDINO DE CAMPOS	3 - 10001 até 20000	11157
3506359	Sudeste	35	SP	BERTIOGA	5 - 50001 até 100000	56555
3506409	Sudeste	35	SP	BILAC	2 - 5001 até 10000	7682
3506508	Sudeste	35	SP	BIRIGUI	6 - 100001 até 500000	118352
3506607	Sudeste	35	SP	BIRITIBA-MIRIM	4 - 20001 até 50000	31158
3506706	Sudeste	35	SP	BOA ESPERANCA DO SUL	3 - 10001 até 20000	14546
3506805	Sudeste	35	SP	BOCAINA	3 - 10001 até 20000	11810
3506904	Sudeste	35	SP	BOFETE	3 - 10001 até 20000	10879
3507001	Sudeste	35	SP	BOITUVA	5 - 50001 até 100000	55725
3507100	Sudeste	35	SP	BOM JESUS DOS PERDOES	4 - 20001 até 50000	23025
3507159	Sudeste	35	SP	BOM SUCESSO DE ITARARE	1 - Até 5000	3831
3507209	Sudeste	35	SP	BORA	1 - Até 5000	836
3507308	Sudeste	35	SP	BORACEIA	1 - Até 5000	4631
3507407	Sudeste	35	SP	BORBOREMA	3 - 10001 até 20000	15569
3507456	Sudeste	35	SP	BOREBI	1 - Até 5000	2519
3507506	Sudeste	35	SP	BOTUCATU	6 - 100001 até 500000	139483
3507605	Sudeste	35	SP	BRAGANCA PAULISTA	6 - 100001 até 500000	160665
3507704	Sudeste	35	SP	BRAUNA	2 - 5001 até 10000	5454
3507753	Sudeste	35	SP	BREJO ALEGRE	1 - Até 5000	2768
3507803	Sudeste	35	SP	BRODOWSKI	4 - 20001 até 50000	23460
3507902	Sudeste	35	SP	BROTAS	4 - 20001 até 50000	23419
3508009	Sudeste	35	SP	BURI	3 - 10001 até 20000	19570
3508108	Sudeste	35	SP	BURITAMA	3 - 10001 até 20000	16583
3508207	Sudeste	35	SP	BURITIZAL	1 - Até 5000	4345
3508306	Sudeste	35	SP	CABRALIA PAULISTA	1 - Até 5000	4390
3508405	Sudeste	35	SP	CABREUVA	4 - 20001 até 50000	46528
3508504	Sudeste	35	SP	CACAPAVA	5 - 50001 até 100000	91162
3508603	Sudeste	35	SP	CACHOEIRA PAULISTA	4 - 20001 até 50000	32294
3508702	Sudeste	35	SP	CACONDE	3 - 10001 até 20000	18976
3508801	Sudeste	35	SP	CAFELANDIA	3 - 10001 até 20000	17499
3508900	Sudeste	35	SP	CAIABU	1 - Até 5000	4206
3509007	Sudeste	35	SP	CAIEIRAS	5 - 50001 até 100000	95780
3509106	Sudeste	35	SP	CAIUA	2 - 5001 até 10000	5560
3509205	Sudeste	35	SP	CAJAMAR	5 - 50001 até 100000	71805
3509254	Sudeste	35	SP	CAJATI	4 - 20001 até 50000	28962
3509304	Sudeste	35	SP	CAJOBI	3 - 10001 até 20000	10341
3509403	Sudeste	35	SP	CAJURU	4 - 20001 até 50000	25230
3509452	Sudeste	35	SP	CAMPINA DO MONTE ALEGRE	2 - 5001 até 10000	5901
3509502	Sudeste	35	SP	CAMPINAS	7 - Maior que 500000	1164098
3509601	Sudeste	35	SP	CAMPO LIMPO PAULISTA	5 - 50001 até 100000	80847
3509700	Sudeste	35	SP	CAMPOS DO JORDAO	5 - 50001 até 100000	50852
3509809	Sudeste	35	SP	CAMPOS NOVOS PAULISTA	1 - Até 5000	4839
3509908	Sudeste	35	SP	CANANEIA	3 - 10001 até 20000	12604
3509957	Sudeste	35	SP	CANAS	1 - Até 5000	4852
3510005	Sudeste	35	SP	CANDIDO MOTA	4 - 20001 até 50000	31131
3510104	Sudeste	35	SP	CANDIDO RODRIGUES	1 - Até 5000	2780
3510153	Sudeste	35	SP	CANITAR	1 - Até 5000	4884
3510203	Sudeste	35	SP	CAPAO BONITO	4 - 20001 até 50000	47486
3510302	Sudeste	35	SP	CAPELA DO ALTO	3 - 10001 até 20000	19482
3510401	Sudeste	35	SP	CAPIVARI	5 - 50001 até 100000	53152
3510500	Sudeste	35	SP	CARAGUATATUBA	6 - 100001 até 500000	113317
3510609	Sudeste	35	SP	CARAPICUIBA	6 - 100001 até 500000	392294
3510708	Sudeste	35	SP	CARDOSO	3 - 10001 até 20000	12281
3510807	Sudeste	35	SP	CASA BRANCA	4 - 20001 até 50000	29877
3510906	Sudeste	35	SP	CASSIA DOS COQUEIROS	1 - Até 5000	2623
3511003	Sudeste	35	SP	CASTILHO	3 - 10001 até 20000	19873
3511102	Sudeste	35	SP	CATANDUVA	6 - 100001 até 500000	119480
3511201	Sudeste	35	SP	CATIGUA	2 - 5001 até 10000	7603
3511300	Sudeste	35	SP	CEDRAL	2 - 5001 até 10000	8767
3511409	Sudeste	35	SP	CERQUEIRA CESAR	3 - 10001 até 20000	19109
3511508	Sudeste	35	SP	CERQUILHO	4 - 20001 até 50000	45142
3511607	Sudeste	35	SP	CESARIO LANGE	3 - 10001 até 20000	17163
3511706	Sudeste	35	SP	CHARQUEADA	3 - 10001 até 20000	16440
3511904	Sudeste	35	SP	CLEMENTINA	2 - 5001 até 10000	7992
3512001	Sudeste	35	SP	COLINA	3 - 10001 até 20000	18245
3512100	Sudeste	35	SP	COLOMBIA	2 - 5001 até 10000	6211
3512209	Sudeste	35	SP	CONCHAL	4 - 20001 até 50000	27132
3512308	Sudeste	35	SP	CONCHAS	3 - 10001 até 20000	17406
3512407	Sudeste	35	SP	CORDEIROPOLIS	4 - 20001 até 50000	23234
3512506	Sudeste	35	SP	COROADOS	2 - 5001 até 10000	5753
3512605	Sudeste	35	SP	CORONEL MACEDO	1 - Até 5000	4922
3512704	Sudeste	35	SP	CORUMBATAI	1 - Até 5000	4036
3512803	Sudeste	35	SP	COSMOPOLIS	5 - 50001 até 100000	66807
3512902	Sudeste	35	SP	COSMORAMA	2 - 5001 até 10000	7388
3513009	Sudeste	35	SP	COTIA	6 - 100001 até 500000	229548
3513108	Sudeste	35	SP	CRAVINHOS	4 - 20001 até 50000	34110
3513207	Sudeste	35	SP	CRISTAIS PAULISTA	2 - 5001 até 10000	8260
3513306	Sudeste	35	SP	CRUZALIA	1 - Até 5000	2209
3513405	Sudeste	35	SP	CRUZEIRO	5 - 50001 até 100000	81082
3513504	Sudeste	35	SP	CUBATAO	6 - 100001 até 500000	127006
3513603	Sudeste	35	SP	CUNHA	4 - 20001 até 50000	22086
3513702	Sudeste	35	SP	DESCALVADO	4 - 20001 até 50000	32980
3513801	Sudeste	35	SP	DIADEMA	6 - 100001 até 500000	412428
3513850	Sudeste	35	SP	DIRCE REIS	1 - Até 5000	1772
3513900	Sudeste	35	SP	DIVINOLANDIA	3 - 10001 até 20000	11492
3514007	Sudeste	35	SP	DOBRADA	2 - 5001 até 10000	8592
3514106	Sudeste	35	SP	DOIS CORREGOS	4 - 20001 até 50000	26517
3514205	Sudeste	35	SP	DOLCINOPOLIS	1 - Até 5000	2142
3514304	Sudeste	35	SP	DOURADO	2 - 5001 até 10000	8897
3514403	Sudeste	35	SP	DRACENA	4 - 20001 até 50000	45847
3514502	Sudeste	35	SP	DUARTINA	3 - 10001 até 20000	12567
3514601	Sudeste	35	SP	DUMONT	2 - 5001 até 10000	9178
3514700	Sudeste	35	SP	ECHAPORA	2 - 5001 até 10000	6316
3514809	Sudeste	35	SP	ELDORADO	3 - 10001 até 20000	15339
3514908	Sudeste	35	SP	ELIAS FAUSTO	3 - 10001 até 20000	17085
3514924	Sudeste	35	SP	ELISIARIO	1 - Até 5000	3451
3514957	Sudeste	35	SP	EMBAUBA	1 - Até 5000	2481
3515004	Sudeste	35	SP	EMBU	6 - 100001 até 500000	261781
3515103	Sudeste	35	SP	EMBU-GUACU	5 - 50001 até 100000	67296
3515129	Sudeste	35	SP	EMILIANOPOLIS	1 - Até 5000	3174
3515152	Sudeste	35	SP	ENGENHEIRO COELHO	3 - 10001 até 20000	18611
3515186	Sudeste	35	SP	ESPIRITO SANTO DO PINHAL	4 - 20001 até 50000	43897
3515194	Sudeste	35	SP	ESPIRITO SANTO DO TURVO	1 - Até 5000	4621
3515202	Sudeste	35	SP	ESTRELA D'OESTE	2 - 5001 até 10000	8462
3515301	Sudeste	35	SP	ESTRELA DO NORTE	1 - Até 5000	2761
3515350	Sudeste	35	SP	EUCLIDES DA CUNHA PAULISTA	2 - 5001 até 10000	9642
3515400	Sudeste	35	SP	FARTURA	3 - 10001 até 20000	15960
3515509	Sudeste	35	SP	FERNANDOPOLIS	5 - 50001 até 100000	68120
3515608	Sudeste	35	SP	FERNANDO PRESTES	2 - 5001 até 10000	5760
3515657	Sudeste	35	SP	FERNAO	1 - Até 5000	1669
3515707	Sudeste	35	SP	FERRAZ DE VASCONCELOS	6 - 100001 até 500000	184700
3515806	Sudeste	35	SP	FLORA RICA	1 - Até 5000	1634
3515905	Sudeste	35	SP	FLOREAL	1 - Até 5000	3011
3516002	Sudeste	35	SP	FLORIDA PAULISTA	3 - 10001 até 20000	14000
3516101	Sudeste	35	SP	FLORINIA	1 - Até 5000	2799
3516200	Sudeste	35	SP	FRANCA	6 - 100001 até 500000	342112
3516309	Sudeste	35	SP	FRANCISCO MORATO	6 - 100001 até 500000	168243
3516408	Sudeste	35	SP	FRANCO DA ROCHA	6 - 100001 até 500000	145755
3516507	Sudeste	35	SP	GABRIEL MONTEIRO	1 - Até 5000	2790
3516606	Sudeste	35	SP	GALIA	2 - 5001 até 10000	6894
3516705	Sudeste	35	SP	GARCA	4 - 20001 até 50000	44532
3516804	Sudeste	35	SP	GASTAO VIDIGAL	1 - Até 5000	4585
3516853	Sudeste	35	SP	GAVIAO PEIXOTO	1 - Até 5000	4688
3516903	Sudeste	35	SP	GENERAL SALGADO	3 - 10001 até 20000	10961
3517000	Sudeste	35	SP	GETULINA	3 - 10001 até 20000	11287
3517109	Sudeste	35	SP	GLICERIO	1 - Até 5000	4773
3517208	Sudeste	35	SP	GUAICARA	3 - 10001 até 20000	11633
3517307	Sudeste	35	SP	GUAIMBE	2 - 5001 até 10000	5696
3517406	Sudeste	35	SP	GUAIRA	4 - 20001 até 50000	39813
3517505	Sudeste	35	SP	GUAPIACU	4 - 20001 até 50000	20037
3517604	Sudeste	35	SP	GUAPIARA	3 - 10001 até 20000	17879
3517703	Sudeste	35	SP	GUARA	4 - 20001 até 50000	20911
3517802	Sudeste	35	SP	GUARACAI	2 - 5001 até 10000	8525
3517901	Sudeste	35	SP	GUARACI	3 - 10001 até 20000	10778
3518008	Sudeste	35	SP	GUARANI D'OESTE	1 - Até 5000	2020
3518107	Sudeste	35	SP	GUARANTA	2 - 5001 até 10000	6651
3518206	Sudeste	35	SP	GUARARAPES	4 - 20001 até 50000	32346
3518305	Sudeste	35	SP	GUARAREMA	4 - 20001 até 50000	28344
3518404	Sudeste	35	SP	GUARATINGUETA	6 - 100001 até 500000	119073
3518503	Sudeste	35	SP	GUAREI	3 - 10001 até 20000	16867
3518602	Sudeste	35	SP	GUARIBA	4 - 20001 até 50000	38499
3518701	Sudeste	35	SP	GUARUJA	6 - 100001 até 500000	311230
3518800	Sudeste	35	SP	GUARULHOS	7 - Maior que 500000	1324781
3518859	Sudeste	35	SP	GUATAPARA	2 - 5001 até 10000	7446
3518909	Sudeste	35	SP	GUZOLANDIA	2 - 5001 até 10000	5103
3519006	Sudeste	35	SP	HERCULANDIA	2 - 5001 até 10000	9278
3519055	Sudeste	35	SP	HOLAMBRA	3 - 10001 até 20000	13375
3519071	Sudeste	35	SP	HORTOLANDIA	6 - 100001 até 500000	215819
3519105	Sudeste	35	SP	IACANGA	3 - 10001 até 20000	11066
3519204	Sudeste	35	SP	IACRI	2 - 5001 até 10000	6481
3519253	Sudeste	35	SP	IARAS	2 - 5001 até 10000	7970
3519303	Sudeste	35	SP	IBATE	4 - 20001 até 50000	33535
3519402	Sudeste	35	SP	IBIRA	3 - 10001 até 20000	11861
3519501	Sudeste	35	SP	IBIRAREMA	2 - 5001 até 10000	7376
3519600	Sudeste	35	SP	IBITINGA	5 - 50001 até 100000	57649
3519709	Sudeste	35	SP	IBIUNA	5 - 50001 até 100000	76432
3519808	Sudeste	35	SP	ICEM	2 - 5001 até 10000	7997
3519907	Sudeste	35	SP	IEPE	2 - 5001 até 10000	8036
3520004	Sudeste	35	SP	IGARACU DO TIETE	4 - 20001 até 50000	24451
3520103	Sudeste	35	SP	IGARAPAVA	4 - 20001 até 50000	29727
3520202	Sudeste	35	SP	IGARATA	2 - 5001 até 10000	9349
3520301	Sudeste	35	SP	IGUAPE	4 - 20001 até 50000	30390
3520400	Sudeste	35	SP	ILHABELA	4 - 20001 até 50000	32197
3520426	Sudeste	35	SP	ILHA COMPRIDA	3 - 10001 até 20000	10291
3520442	Sudeste	35	SP	ILHA SOLTEIRA	4 - 20001 até 50000	26344
3520509	Sudeste	35	SP	INDAIATUBA	6 - 100001 até 500000	231033
3520608	Sudeste	35	SP	INDIANA	1 - Até 5000	4941
3520707	Sudeste	35	SP	INDIAPORA	1 - Até 5000	3969
3520806	Sudeste	35	SP	INUBIA PAULISTA	1 - Até 5000	3881
3520905	Sudeste	35	SP	IPAUSSU	3 - 10001 até 20000	14579
3521002	Sudeste	35	SP	IPERO	4 - 20001 até 50000	33367
3521101	Sudeste	35	SP	IPEUNA	2 - 5001 até 10000	6914
3521150	Sudeste	35	SP	IPIGUA	2 - 5001 até 10000	5022
3521200	Sudeste	35	SP	IPORANGA	1 - Até 5000	4333
3521309	Sudeste	35	SP	IPUA	3 - 10001 até 20000	15567
3521408	Sudeste	35	SP	IRACEMAPOLIS	4 - 20001 até 50000	22557
3521507	Sudeste	35	SP	IRAPUA	2 - 5001 até 10000	7774
3521606	Sudeste	35	SP	IRAPURU	2 - 5001 até 10000	8187
3521705	Sudeste	35	SP	ITABERA	3 - 10001 até 20000	18015
3521804	Sudeste	35	SP	ITAI	4 - 20001 até 50000	26042
3521903	Sudeste	35	SP	ITAJOBI	3 - 10001 até 20000	15177
3522000	Sudeste	35	SP	ITAJU	1 - Até 5000	3606
3522109	Sudeste	35	SP	ITANHAEM	5 - 50001 até 100000	96222
3522158	Sudeste	35	SP	ITAOCA	1 - Até 5000	3337
3522208	Sudeste	35	SP	ITAPECERICA DA SERRA	6 - 100001 até 500000	167236
3522307	Sudeste	35	SP	ITAPETININGA	6 - 100001 até 500000	157016
3522406	Sudeste	35	SP	ITAPEVA	5 - 50001 até 100000	92710
3522505	Sudeste	35	SP	ITAPEVI	6 - 100001 até 500000	223404
3522604	Sudeste	35	SP	ITAPIRA	5 - 50001 até 100000	72967
3522653	Sudeste	35	SP	ITAPIRAPUA PAULISTA	1 - Até 5000	4135
3522703	Sudeste	35	SP	ITAPOLIS	4 - 20001 até 50000	42343
3522802	Sudeste	35	SP	ITAPORANGA	3 - 10001 até 20000	15115
3522901	Sudeste	35	SP	ITAPUI	3 - 10001 até 20000	13328
3523008	Sudeste	35	SP	ITAPURA	1 - Até 5000	4717
3523107	Sudeste	35	SP	ITAQUAQUECETUBA	6 - 100001 até 500000	352801
3523206	Sudeste	35	SP	ITARARE	5 - 50001 até 100000	50105
3523305	Sudeste	35	SP	ITARIRI	3 - 10001 até 20000	16759
3523404	Sudeste	35	SP	ITATIBA	6 - 100001 até 500000	113284
3523503	Sudeste	35	SP	ITATINGA	3 - 10001 até 20000	19738
3523602	Sudeste	35	SP	ITIRAPINA	3 - 10001 até 20000	17160
3523701	Sudeste	35	SP	ITIRAPUA	2 - 5001 até 10000	6321
3523800	Sudeste	35	SP	ITOBI	2 - 5001 até 10000	7831
3523909	Sudeste	35	SP	ITU	6 - 100001 até 500000	167095
3524006	Sudeste	35	SP	ITUPEVA	5 - 50001 até 100000	54128
3524105	Sudeste	35	SP	ITUVERAVA	4 - 20001 até 50000	40994
3524204	Sudeste	35	SP	JABORANDI	2 - 5001 até 10000	6882
3524303	Sudeste	35	SP	JABOTICABAL	5 - 50001 até 100000	75820
3524402	Sudeste	35	SP	JACAREI	6 - 100001 até 500000	226539
3524501	Sudeste	35	SP	JACI	2 - 5001 até 10000	6486
3524600	Sudeste	35	SP	JACUPIRANGA	3 - 10001 até 20000	17851
3524709	Sudeste	35	SP	JAGUARIUNA	5 - 50001 até 100000	51907
3524808	Sudeste	35	SP	JALES	4 - 20001 até 50000	48922
3524907	Sudeste	35	SP	JAMBEIRO	2 - 5001 até 10000	6092
3525003	Sudeste	35	SP	JANDIRA	6 - 100001 até 500000	118832
3525102	Sudeste	35	SP	JARDINOPOLIS	4 - 20001 até 50000	41799
3525201	Sudeste	35	SP	JARINU	4 - 20001 até 50000	27473
3525300	Sudeste	35	SP	JAU	6 - 100001 até 500000	143283
3525409	Sudeste	35	SP	JERIQUARA	1 - Até 5000	3216
3525508	Sudeste	35	SP	JOANOPOLIS	3 - 10001 até 20000	12725
3525607	Sudeste	35	SP	JOAO RAMALHO	1 - Até 5000	4416
3525706	Sudeste	35	SP	JOSE BONIFACIO	4 - 20001 até 50000	35538
3525805	Sudeste	35	SP	JULIO MESQUITA	1 - Até 5000	4687
3525854	Sudeste	35	SP	JUMIRIM	1 - Até 5000	3142
3525904	Sudeste	35	SP	JUNDIAI	6 - 100001 até 500000	401896
